DHW,CoverChange
0.2,3.52752904482712
3.3,-16.8236261948467
7.8,-41.953218061346
6.8,-35.5566989157702
3,4.97991719978307
4.9,-38.8439927515112
0.2,2.68599294512526
7.3,-89.6607531452245
7.9,-54.6626411314166
7.5,-51.7968450659282
2.9,4.59828995729659
2,4.56623912362085
3.3,-30.7865307153501
10,-93.1273168557297
4.4,-79.3453755904469
8.2,-43.0217217687116
3.3,-57.8914756652313
9,-74.5884151617875
4.9,-30.1265873897155
7.5,-86.3958782179516
3.3,-56.302530498808
7.6,-69.2397113755063
3,-25.642970943024
3.5,-63.9185404568678
5.1,-38.3456159196391
3.3,-5.20100602884923
8.1,-58.6154767430074
9,-88.471780563363
3.3,-9.05637860389947
0.2,3.88212384846731
2.6,3.66058558546608
6.8,-44.3132423149937
7,-92.3351786647547
4.9,-35.8839364748033
10,-34.9768539297026
3.8,-34.2936279748912
8.2,-84.9634408317418
7.6,-80.7158229715562
5.9,-69.6067588207964
7.8,-77.4403230320915
6.8,-70.2580419409702
7,-81.6121743931431
7,-81.7342531823462
3,3.76715013199309
6.8,-77.7967410250186
3.3,-39.7393264631503
2.9,4.90377300338247
3.5,-7.66964644178121
5.3,-71.0930267113189
7.3,-65.4122203279241
3.5,-5.25017300955396
5.6,-8.8832252778538
8.9,-75.8569579114059
0.2,5.59736692184031
8.9,-44.7824633266248
7.3,-83.9061461290741
3.8,-53.6927859465304
7.8,-14.6997763873433
7.8,-78.4483813568291
7.1,-58.0937254411788
7.7,-46.5836011899776
0.2,3.23748532104262
8.9,-63.0685545165342
2.8,3.97785120116508
0.2,5.4700433474494
6.5,-82.1311112912118
7.7,-59.6979876113285
7.8,-54.3571641308953
7.7,-53.64625254191
4.4,-36.2238746941058
6.8,-47.5387566998276
7.8,-91.0766103492466
3.5,-33.3587342393902
7.3,-79.790267368812
7.3,-8.43159100194034
9,-91.802041573282
2.8,4.26910973645459
3.8,4.86545240095689
7.6,-21.310649339617
7.3,-44.9070187412047
5.9,-35.9160330964116
8.1,-79.755935610987
3.1,-62.5085920532328
5,-63.8767402415563
0.2,3.86383750427114
8.2,-16.120218747631
3,6.50103076122234
6,-7.47529842719574
10,-91.5784018815935
5.3,1.81360563845908
0.2,3.5020270215679
8.9,-67.8177287846116
7.8,-76.5357294639063
3,-47.4762485776565
3.3,-4.6308576914035
6.7,-17.684009926868
3,-38.778510016148
8.9,-17.7640580906293
7.3,-33.6817650455732
8.2,-19.0348362653741
7.3,-35.9288937581626
8.2,-74.9207709698888
7.7,-26.5388468856821
2.9,3.63717089770607
6,0.261950777290802
9.6,-87.8408539908662
7.6,-92.3858436842337
9.4,-30.5810577274489
2.2,3.32654932970426
9.6,-83.5995080764135
3.1,2.41448582797368
8,-80.9382243313602
9.4,-67.8412028405433
3.3,1.38666907620063
7.9,-78.0075521447287
8,-92.462766692996
7.3,-60.6565785362034
7.5,-79.9787985573081
9.4,-41.3819265543562
5.6,-20.8598124668473
5.3,-18.7822264104964
3.1,-8.39634442860736
6,-30.4399080641574
9.6,-81.8725302086073
5.6,-22.7051707609174
7,-89.5143049349062
2.9,4.43678728144951
8.9,-45.089470569523
3.3,-33.0726196249561
7,-36.1958037686677
0.2,4.01218425976931
8.8,-54.5102873628811
5,-41.9278299343597
3.5,-20.1998907560049
2.6,4.51281085895552
3,-30.5506552144239
7.8,-40.4229332595506
7.3,-71.3813755167139
2.8,4.48105350237884
8.1,-56.9711129537664
3.7,2.91376713393261
3.1,-8.8486415171245
2.2,4.87127719122159
7.3,-12.9586101930342
6.5,-59.3059665894963
3.1,4.75638941612912
2.8,5.35390911454364
3.5,3.34361037162342
0.2,5.20399641977399
5.3,-25.0745208138366
3.3,-6.33559786678676
3.5,-34.8211088432667
0.2,5.67640883088066
2.8,6.21068768586994
4.9,-18.8142835826217
5.9,-80.1126982046914
3.1,4.22559530675124
6.7,-31.7255666814215
7.2,-64.8746384101447
7.3,-70.9721065448914
2,1.42267447524074
1.8,4.02336551387023
7.7,-77.1996340157554
2.8,4.55380348321708
5.6,-36.5435827641294
3.1,-24.3571698938324
9.6,-65.6419223729775
5.3,-69.7252043454315
7.9,-76.0775892216469
0.2,3.15283972686132
0.2,3.60308581111545
9.5,-87.0606794415932
7.1,-48.8013732653506
0.2,4.90765786385463
2.8,2.54704050488452
3.1,-38.2723815153436
7.8,-69.8776095642648
4.4,-68.5183141215001
2,6.59895068034828
3.1,0.0165919361586996
8.9,-30.6282270584404
8.9,-82.4451895442726
3,-18.514075611427
2.8,5.7850832980418
7.3,-91.6797408623296
7.8,-45.2761200241931
5.6,-6.83744498907799
7.9,-78.7107253875357
0.2,4.77041819910204
8.9,-58.0385555489592
3.7,-6.72899222103784
3.5,-21.403568847959
7.8,-85.5249886154226
3.5,-58.7092540905325
3.8,-38.4348912654507
6.8,-91.729776905189
6.7,-84.4232845197068
0.2,3.07627909184604
9.4,-48.1139307675878
7,-45.5715985955163
3.1,-29.1338787170498
7.3,-30.5944374468677
10,-91.3150126140446
8.8,-73.8625824890639
9.5,-41.4448638977855
8.1,-41.2179490514116
2.8,2.78211234588185
2.6,3.34118316358737
7.5,-53.4967169954958
3.5,-20.4661464129053
7.1,-48.7265020108584
3,-30.9235110645856
8.2,-80.5141769355699
7.8,-42.6031315424763
7.3,-88.2535264654703
4.9,-14.1950154259511
8,-54.3073073538565
5.1,-50.9868514140325
3.5,-3.72196679417591
3,-39.6794783385834
5.9,-1.5240384255131
8.2,-48.2415917767588
7,-43.5552928703867
2.8,3.93265005647959
7.3,-44.9314310401311
1.8,4.498871712716
4.4,-73.2747653130173
3.5,-36.1682267042921
7,-23.3183306645894
3.8,-1.59781158422538
0.2,2.49371688594355
7,-34.08992832258
7.8,-86.7193589410494
5,-10.1708928844139
3.3,0.730176739616101
3.3,-19.6150161780365
8,-93.5300771313485
3.1,-5.78547193694024
6.7,-64.1419400999784
3.5,3.180802636356
10,-93.7495552149853
7.3,-85.0201011813368
5.3,-17.5621876042669
9.4,-92.6939144398717
3.3,-4.81531815636562
2.8,1.45128778011363
5.3,-47.6107606829206
9.4,-78.4684912739704
6,-18.3964028527202
3.5,-9.01679133193141
6,-27.3455029846119
5.6,-27.3579512379907
9.4,-89.8784238410016
3.3,-5.12581990750536
7.9,-42.5097549987161
6.7,-31.657952513015
7.6,-81.4884697726322
8,-56.7206021419704
4.9,-33.1404599139448
9.6,-91.9058962983422
2.8,4.89261876995359
3.5,2.59566370187151
0.2,2.84022094533052
7.7,-90.3371969395694
9.4,-82.7866049814752
7,-12.6938340819272
2.8,3.29032101706182
3.3,-18.0253673911826
7.8,-50.2172716073346
3.5,-18.5686109112561
8.9,-88.6347524417661
8,-25.9115870176614
3.5,-4.53581317883158
7.8,-31.7086376426697
7.3,-85.7073152396157
4.9,-21.7621575652452
10,-91.1105040811313
9,-70.1354898729511
0.2,4.97519657008421
7.5,-78.2628149871391
3.7,-3.92385614704891
7.8,-68.6669743069618
6,-17.7606187005001
5.9,-27.1820820444969
3,-21.354411140672
5.3,-35.4296395774664
4.4,0.45778258160049
8.1,-42.638185693233
7.9,-60.7583229228308
1.8,3.67022676101267
0.2,3.71179658900651
9.4,-83.1099757823606
8.1,-39.7320535665582
2.2,4.22329506892366
2.9,3.77851770801891
2.2,2.32149064994134
2.6,5.78455431297648
5.9,-38.3787551709892
6.8,-12.7875557551766
0.2,4.93479256582067
3.7,-30.1723301412483
2.9,4.66865524898246
7.1,-35.5420700078694
7.3,-84.7622890075442
7.1,-36.2913343101773
0.2,5.54435059267669
8.1,-51.6757546740179
3.3,-51.6663269744987
2,4.10956257877101
0.2,5.4587756101648
5,-36.9932572614108
3.5,-9.72370832917504
2.8,5.87372380440624
0.2,4.16845281812232
8.8,-63.8133074783792
7.8,-44.2420554835989
8.1,-43.1733123730337
5.3,-22.3988799050552
3,-62.018728531354
4.4,-7.87852879241279
3.8,-23.7707770418447
2,3.82411945978368
2,4.25751683457744
7.5,-77.4330301647544
7.8,-22.3160739730216
6.5,-45.0552758590657
7.8,-77.8308828700276
5,-5.11803804259668
5.9,-75.8725837451291
3.5,-4.5330826470841
5.9,-4.36534865100898
9.4,-78.2626396645651
2.9,2.34971234747817
0.2,4.1434092916058
8.1,-90.9835845799414
2.2,4.36482614752129
7,-36.4528250963936
7,-34.5136646204281
5.9,-80.326513724001
3.5,3.57735196929531
3.1,4.60414332925848
3.5,3.68390136844823
10,-59.3900202892575
4.4,-2.09075382691124
7.2,-69.0116396063571
7.1,-88.464997646133
8.2,-52.2693527311172
8.9,-92.5241195480386
3.7,-37.7566306080861
7.9,-60.4949603908016
2.6,2.7231702017177
7.8,-34.581965533536
2,4.58514269431141
6.5,-46.4491546625976
7.3,-34.8268894258812
7.8,-66.9427192362257
8.9,-61.6170121284867
8,-93.100992509242
7,-64.9077500317374
2.9,5.23250743044232
5.3,-11.8322407076206
5.9,-33.6417121299896
10,-78.0983342605507
3.8,-36.9636880772671
1.8,3.45297723635707
9.6,-67.9316404215262
7,-63.512266091728
1.8,4.27841511359786
3.5,-8.11518707192296
3.1,-81.8581708708046
5.3,1.07623703118289
5.9,-23.094002659408
7.5,-44.837010346515
3.8,-27.6900742681621
8.1,-91.1076964540388
9.4,-53.2162218911036
3.3,-14.7493369328408
8.1,-72.6921535516163
6.7,-76.5159398043331
2.2,1.84653628209399
2.6,3.42459827598941
0.2,5.23520382005223
9,-92.5120206890477
8,-79.621946804585
0.2,3.38189205594162
9.5,-70.8971572838526
3.1,-8.08465693920836
3,0.205367368910901
7.1,-41.8029692312095
2,3.90079272244743
8.9,-91.7746792733906
7.6,-36.7530562234963
3.3,-43.3481471571724
7.3,-79.9040902954779
9.4,-85.7406719316854
3.8,0.599601531720349
3,-13.1657854765637
3,-28.599792390535
7.5,-34.9307824068441
9.5,-61.0433604821574
2.8,4.82330393371446
8.9,-73.4839449004888
9,-91.2896350378661
2,3.41712934444465
3.7,-25.8567912670665
1.8,4.2834983024217
8.9,-91.4007830683088
7.5,-60.5522557622133
5.3,-26.2655246933996
7.8,-65.3383174496974
8.1,-73.9119580061454
3.7,-19.1582787712955
2.8,6.80750686101572
9,-85.0533085673855
8.8,-61.303012603279
3.5,-21.8192985602992
2.8,4.8131808832341
2.8,4.52473605213279
3.3,-31.3359072410917
3,-41.4859282457302
3.7,3.88133999441656
8,-53.9321892060957
7.8,-69.6135412456158
2.9,4.09002659013211
1.8,2.42084381971844
7.9,-75.9626626534021
7.5,-65.1964074807331
3.5,-11.0960821212902
0.2,7.29228530307164
7.3,-83.0846983638066
7.8,-40.778304403865
5.3,-15.432949188658
9.4,-88.8291271210588
3,-0.281568594644686
7.3,-25.6307321883045
5.3,-6.58453273032553
5,-63.4252047093944
3.1,-44.4761988349003
3.7,-32.8075136592991
8.2,-82.0447386381089
8.1,-85.9534527693233
5.3,-68.3539094287545
3,-54.2135577322852
2.2,3.38196577767494
5.3,-7.20405607078138
5.1,-35.7268233271242
7.3,-21.8325183402672
7.5,-17.8777551520636
6.8,-41.3049724052223
7.6,-63.6146143854628
3.7,-33.3236503163003
5.1,-32.424243324664
3.1,-5.50666394205663
5.6,-73.7034588844341
6.7,-89.8046968970401
7,-36.6346152143776
3.8,0.675264761310585
7,-58.9292698671127
9,-54.6286565655222
1.8,2.77444435794189
2.6,1.74140220068159
3,-49.6832748987798
4.9,-16.5123334984
5.6,-38.0902448444094
3.5,-3.49675595774715
5,-58.398081252302
6,-59.7391119478436
5,-19.6517148762196
6.7,-40.5571206453301
8.2,-67.1314641366951
3.3,-24.4791693036336
3.3,-10.094308986195
3.1,0.397746002049075
8.9,-84.3941201936495
2,3.37481828785501
6.8,-40.0526288084143
3.3,-26.7554850070299
3.3,-32.3459594226551
2,0.694498806622964
3.5,-54.6530676162399
0.2,4.60163323811157
3,-9.50089145347861
3.5,-10.1887877178131
6.5,-51.5648160160518
3.5,1.93954371389841
0.2,4.92519605072923
8.8,-48.1073603391226
7,-74.5929388452645
4.9,4.70006768019151
3.5,-20.8474792446765
7.1,-6.1763560873096
7.8,-18.9852424044134
7.3,-19.5960274810184
3,-23.3626535096588
7.5,-44.5319236023322
3.5,4.13248037133722
8.1,-36.8636916190779
3,-20.2359535588759
9.4,-49.3525926362645
7.3,-38.345620179786
10,-79.4406589707205
0.2,3.40319627226427
3,-18.9683039192378
7.3,-6.50554207750007
0.2,5.90182323474343
3,-59.0627626338488
7.8,-26.7085288199313
2.6,4.07083030846715
3.1,-2.90909633954888
7.8,-73.7231796093903
3,4.69651131211523
7.9,-51.4366214159799
10,-86.0684936139512
6.7,-19.5451875294379
4.4,-12.4724222229117
0.2,3.24892920131015
8,-37.5731552899574
7.3,-27.516576905721
7.8,-51.204737930812
3.1,2.18103478492986
2.6,4.49212306627158
9.4,-69.4325611081403
10,-63.5846495188771
7.9,-66.1369678892179
3.1,-27.4123088238303
4.4,-69.4850118549105
7.8,-69.0246033630357
3.1,1.50691167321671
3.5,-14.2697052409361
2.8,3.91335324257409
3.7,-19.9007600452793
7,-23.0332483801706
7.3,-91.8287154385565
7.9,-38.8619633178691
6,-20.5087814819279
4.9,3.24891578416541
3,-5.11962379212102
4.4,-48.4272367431223
2.2,5.01300788273794
3.3,3.51802076970066
6,-24.338690598967
0.2,3.57356607094279
7.8,-80.0925342067014
7.5,-36.4239790575916
3.1,-11.9967330083038
2.8,4.97959054213476
8.2,-78.7438661122995
9.5,-86.5146111719606
6,-45.7734074802513
8.1,-33.4669800650208
3.1,-3.9963073012125
2.8,2.52651269029671
8.8,-74.5243644283417
5.6,-90.0817730868842
5.1,1.5864119280814
5.9,-61.3098655129282
7.3,-50.9569311518423
6,-36.2826877509507
4.4,-7.47180974240527
8,-31.8301918431536
7.5,-51.4600150046744
2,1.8237927103895
7.6,-24.373915975266
2.8,3.48008675533087
4.4,3.11235514338334
2,-2.04217629431726
8.2,-55.4056583058863
7.1,-43.1993083327545
3.1,-8.91785991024962
8.2,-11.1317022541732
6.5,-60.8478340701403
8,-85.7402337519879
9,-84.9850596583298
1.8,3.02790277674206
9.4,-74.6238241807291
7.9,-24.8476737778477
8.2,-74.7926274064494
1.8,4.95567126423241
5,-61.2727888454951
3.3,-5.65863327635922
3.3,0.720084909139821
7.6,-26.4892242155509
4.4,-58.0856660165754
2.2,3.02855295129038
3.1,-22.4846203925622
5.1,-4.42191943205012
6.5,-0.169145771802498
3,-3.8631188251959
9.4,-89.8468806559614
3,-30.86003798275
3,-8.47037074955427
2.9,2.12195457003598
7.7,-17.2256937589991
8.9,-12.2133089676296
7.3,-18.6439135914516
8.9,-73.4451320859678
8.1,-40.1039928476676
2.8,3.28146049937672
7.7,-80.6219820129698
7.8,-70.4550675896369
7,-33.4149578045495
7.8,-83.9653509462966
6.7,-42.6597552671487
7.3,-41.6411314559993
2.6,4.75681071239079
4.4,-59.8715264602817
7,-90.7815893066863
3.1,2.51037834553986
0.2,3.43920370018543
5.9,-12.2737160061374
6,-26.4524084204175
6,-25.8342648909635
6.5,-9.9828456804455
3.3,3.48919649874986
7,-69.4460024703763
7.3,-76.1311366937064
5.1,-14.9783333323842
3.1,-16.5049729396761
7.1,-56.0872523156046
6.8,-92.7462059176766
3.1,-1.11320636434974
3.8,-8.82042198423973
5.3,-31.9179865180612
3.5,-4.42369884085706
7.3,-78.3615167948037
6.5,-74.2471741318965
8.8,-20.3476504928322
6,-15.5960936040715
0.2,4.43429623012284
3,-53.7850778927436
7.1,-72.988106363161
6.5,-29.3115614654513
7,-37.3610081541883
3.1,-8.32979790960037
8.9,-22.7861474265922
7.3,-6.80169552525293
7,-77.816800347087
5.1,-8.23566525949305
5.6,-24.7497155342165
7,-55.8570648040816
5,-24.3435283809315
2.2,4.90473002189954
7.8,-49.3032046054558
6,-29.8302601893982
3.7,-8.58225505975389
4.9,-12.2560978669743
10,-49.7059111451926
9.5,-81.8898321180645
3.5,0.471434206501256
5.9,-61.4839786297662
8.9,-93.5535931163672
8.8,-83.2233628996163
8,-70.0978007310106
3.5,4.28339014109601
7.7,-2.72777175479283
5.1,-18.006928744531
10,-86.8946883881039
7.8,-66.1538280278916
3.1,1.27309130540479
3.5,-59.3975931417231
9,-66.6037411403037
5.3,-45.2617061295438
8.2,-84.0886542568358
3.7,-51.71868921097
0.2,2.70792479612504
9.4,-78.0172716593658
6.5,-14.6663156440527
3.1,-49.794979717571
6.7,-13.6180022078393
8.1,-53.7308526106575
8.2,-86.2360424074454
7.2,-91.141247786278
3.7,-13.7144778174565
6.8,-65.7617894043229
3,4.48100454609176
2.8,4.17718792298022
8.8,-66.9526293568869
2,4.88245575930581
2.6,5.34813300906162
2.9,6.56372452501143
9.5,-92.3221181743602
2.6,4.30312034154404
4.4,-22.7395797850112
8.1,-68.4970680728222
3,1.37348829031624
6.8,-23.6495280849837
8.9,-32.0064879145869
5.9,-12.6310222387688
4.9,-42.3611354622481
7.3,-50.1043349279056
4.9,-41.8986154505531
9.6,-77.0376669799
0.2,4.60959755628893
8.9,-46.3435878223398
7.2,-23.6920486152135
3.8,-1.4020072147286
2.2,4.19334200040106
8,-77.653538319772
7.2,-61.1481417557785
2.9,4.14834563351244
2.8,3.17774414109971
9.6,-50.0238340065492
7.1,-13.9259946845396
7.8,-83.6232304883496
7.2,-41.953534221157
3.5,3.43296977639842
5.3,-13.1736085238355
7.7,-47.7854193104338
5.3,-41.5076508825646
3.1,-1.90446362095349
4.9,-68.5109137551332
5.3,-55.5338441443333
6.5,-83.0730958350339
3.3,6.50500170453632
2.9,4.12509738759919
3.7,4.52045365704674
3.5,-5.00052236628324
6.7,-45.5261207714578
6.5,-27.284374959921
7.8,-56.9702439186295
7.3,-52.0043119932489
7.9,-61.6789647319549
9.6,-53.3341937268875
7.3,-59.0856591911137
8.8,-93.4367126872637
8.2,-18.2124758796054
8.2,-83.6114316717765
7.7,-69.2520086221787
2.8,2.64227786094722
2.9,3.76668422464943
0.2,4.0832017761359
6.7,-5.62758557395626
5.9,-24.2061737316776
3.5,-15.9826577794385
5.9,-92.4335467299605
7.5,-61.2305125805298
5.3,-27.88352779987
2.6,2.83332747269113
3,-1.77409374723764
7.1,-19.3050396981336
4.9,-37.1992834456155
3,-49.2204963277223
3,-5.38799098287323
5.6,-32.8518580013931
6.8,-76.6619699061747
3,-16.7925556469555
9.5,-55.4797966926617
0.2,4.58726600227326
2.9,4.46487010762851
3.1,-54.6039454266804
3,4.51547354707613
3,-17.2202523029659
7.3,-93.1030925850028
6.5,-4.69631528404047
7.7,-59.7563310721168
3.1,-83.502888674913
6.7,-69.4713265522487
7.3,-93.1049576640206
0.2,2.26538686619669
7.3,-68.723713057142
5,-7.4756696301632
7,-65.8124565399067
6.8,-17.7861005692056
8.1,-76.8877456766979
2.6,3.80845840161058
0.2,2.92161598946123
5.6,-15.3916685104458
7.3,-47.1803435177583
3.1,-48.6574063498915
2.9,2.44608314630759
4.4,-35.6513987340907
8.9,-67.9799235543823
0.2,4.63713686070916
3.1,-9.70328936395639
3.1,-1.49372931221116
9.6,-72.7448290970744
2.2,4.41641387882182
3,-0.92461999116449
4.4,2.27036940088872
7.5,-77.4690629945252
7,-68.0702900918564
5.9,-6.89594242626587
6.8,-75.9437103418096
7.5,-89.018736131411
3.5,-19.4385272528354
7.7,-66.2607170312937
8.9,-44.1797467214386
5.9,-61.7533629758859
7,-38.9756305062244
3.5,-7.10682529995913
7,-53.5248234393656
7.3,-67.1552155790985
5.3,-11.7599296056773
4.4,0.149215082803723
3.7,-1.7526714747102
4.4,-58.5194570385764
5.9,-70.1143947079438
5.9,-13.5924574333476
7.3,-60.9412389881104
2.8,3.65524252979359
0.2,4.92509097442288
7.6,-54.1465228113638
7,-69.1598578642557
0.2,4.20938536656195
9,-78.6746273311542
7.8,-79.7041262828906
8.9,-90.063093046352
7.2,-74.4919458117903
0.2,6.15535632315069
8,-90.5014102242757
5.1,-18.9431902568045
3,-21.1233821861036
7.3,-45.3042296837067
2.6,2.89043976467536
8.1,-88.4663429422179
5.9,-85.2220072337304
2.2,5.31927914600938
6.7,-6.65135364040046
3.3,-2.99064795257415
4.4,-25.8253004892933
10,-47.0314987319937
3,-34.5820503445842
3.8,-44.1459903230047
0.2,2.63744042346836
8.9,-93.2272667136035
7.8,-56.5962742400457
3.5,-58.1818573717806
5.6,-42.0156745779455
3,-18.0760659819483
7.1,-32.426383778444
3.3,-40.6726938300652
7.1,-79.65211258047
5.3,-76.9921054179218
3,-47.7477289971259
6.8,-9.43318237830381
4.4,-28.0539458747101
6.5,-47.9969145073781
3.5,-36.1923758319145
3.5,-31.957701092027
7.3,-53.2866017607385
6.8,-37.4541896869245
3.7,-6.50944742317514
5.1,-75.0241340071081
3.1,-0.273187441989535
3.5,-45.7485421616118
7.3,-29.5789724217477
7.1,-73.4507258831746
3,-48.8945683422979
3.8,-18.6679450914167
7.8,-79.7963616198648
7.3,-16.857263871241
7.5,-53.65851016275
0.2,2.56334728620857
3.1,-10.6346806203556
7.9,-70.0058091705331
4.9,-41.3467773438784
3.1,-18.4592901963897
7.3,-74.5194799139271
2.9,3.6709355481629
3,-69.3267302947088
9.5,-32.46250435441
5.3,-62.7555540307235
4.9,-3.28532155522256
2.9,1.07791949955418
7.3,-33.1010164690153
7.9,-77.3844903960419
2.8,4.72208918148831
3.1,-8.85620371470437
7.8,-24.7426178633787
7.1,-66.2999058193239
3.5,-13.6224611065517
7.8,-1.60832616799998
9.6,-86.0682733979264
5.1,-36.0944220856349
3.1,3.44561042003886
3.5,-42.837927154757
3.5,-11.3048317443317
8.8,-84.6704154088594
9.6,-78.1243185116671
2.6,6.34239381967322
0.2,4.84211110494477
5.3,-55.9527598435937
3.5,-33.3355970907887
4.9,-32.2151427181692
7.2,-49.3358607406007
4.4,-25.1212005577686
5,-23.560675912611
8.2,-85.0074559428814
0.2,2.55018849983593
8.2,-10.5969981001893
8,-71.0806464276722
10,-49.2589327600695
3.5,-56.7677796180614
6.8,-38.2977229594579
3.3,-1.6277457089704
9.6,-92.524131446508
8,-57.3020682142426
7.3,-40.456592766475
8.9,-68.3113601898501
3,-15.1639805546828
6.8,-42.0542377913936
7.2,-68.4913625971039
9.4,-55.7852536805758
0.2,4.03636650110292
6,-45.0807581558921
8.1,-76.7506882176921
0.2,2.67707976085181
9.4,-65.905295797298
7.5,-49.7097708401528
5.9,-66.8872790950279
6,-20.55563184142
7,-84.2282945985589
7.2,-69.6396334934105
3.5,-46.6717025431994
7.3,-57.0027554433513
2.9,4.01244047874395
5.6,-19.3454239026187
4.4,3.49421350355493
7,-72.9054758998539
7.5,-59.4078358698376
5.9,-27.1222735794363
5.3,-21.5752225055462
8.8,-90.9135288183031
7.8,-27.694302330422
7.5,-64.4134469056131
2.8,3.67974213943198
5.1,-22.5797956595941
7.8,-78.6756546244806
2,2.4787542039222
5.9,-30.581522496007
7.1,-40.9966722222799
6.7,-81.7638705586164
3.7,-42.7904457858438
7.6,-92.146154091443
7.8,-85.1878268148475
0.2,3.72570941326142
5.3,-42.5881342806155
10,-66.5903176880998
3.7,-29.4893933786676
6.7,-38.9042833977301
7.2,-59.5425101012371
9.4,-85.5411511363733
3.1,1.45082715646626
8.9,-80.7121494789118
9.5,-82.1081511368323
3.8,3.19630649563976
5.9,-86.525895496185
7.2,-40.1366356090528
7.5,-47.4147383566936
7.3,-46.0164394673967
5.6,-33.3635921091696
9.6,-74.4255247259382
0.2,4.4723364887413
9.6,-53.6477758554279
2.8,2.74378229029981
3.1,-25.1856529928609
7.5,-48.1976986313874
3.7,-10.5179640010078
7.3,-55.7659374352653
7.1,-77.4102709103281
8.9,-26.7805962553237
7.7,-66.8461091772971
6.8,-79.8132807152421
4.4,-35.001395560284
4.9,-52.0121488230828
6.7,-60.3637957361755
7.5,-77.1959052119118
6.8,-20.4092264982483
7.8,-94.8862612188284
8.1,-82.3016222584257
8.2,-70.4115782169842
3.3,-13.9175284600309
8.9,-78.8597537543233
3.5,-19.9137591828095
4.4,-30.7537655099197
6.7,-12.0750712021065
8.9,-36.879542436341
8.9,-35.7805890708656
7.6,-21.4773146215279
6,-48.4912517769651
8.8,-93.6488118738346
3.7,-50.486117141206
7,-22.3210767985444
7.8,-30.8133402852376
6.8,-27.268304233028
3.5,-35.1593898307657
6,-85.5938031583568
5.6,-33.227393767141
7.6,-32.6574102048024
7.9,-87.6966072881457
8,-25.3598195538163
4.9,-12.1471606220732
7.8,-15.0506397174941
2.9,6.36498725907497
7.2,-73.4423227675908
3.5,-51.9162971347279
8.9,-78.5618097318713
2.9,1.79451571286525
4.4,-69.5416844467464
7.3,-59.0662621682217
6.5,-48.1976973951271
3.8,-33.6291539857121
7.8,-50.6223196740045
6.8,-88.5850795575568
0.2,3.75010938224152
2.8,4.3481898085951
7.3,-84.3079653866243
